Nube_De_Puntos;Formato;Area;Fecha;Fuente;Tipo_Objeto;No_Objetos;Lugar;Iluminacion;Obj_Similares;No_Similares;Oclusion;Mov_X;Mov_Y;Mov_Z;Grados;No_Capas;Obj_Add;Ambiente
Walk2_Front_4-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Walk2_Front_5;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Walk2_Front_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Walk2_Front_5-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Walk2_Front_5-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Walk2_Front_5-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Walk2_Front_6;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Walk2_Front_6-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Walk2_Front_6-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Walk2_Front_6-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Walk2_Front_6-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;N;Controlado
Weapon_Front_1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_1-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_1-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_1-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_1-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_2-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_2-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_2-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_2-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_3-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_3-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_3-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_3-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_4-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_4-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_4-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_4-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_5;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_5-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_5-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_5-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_6;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_6-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_6-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_6-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front_6-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_1-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_1-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_1-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_1-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_2-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_2-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_2-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_2-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_3-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_3-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_3-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_3-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_4-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_4-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_4-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_4-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_5;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_5-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_5-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_5-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_6;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_6-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_6-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_6-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front45_6-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_1-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_1-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_1-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_1-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_2-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_2-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_2-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_2-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_3-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_3-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_3-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_3-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_4-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_4-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_4-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_4-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_5;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_5-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_5-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_5-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_6;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_6-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_6-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_6-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Front315_6-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_1-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_1-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_1-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_1-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_2-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_2-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_2-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_2-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_3-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_3-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_3-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_3-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_4-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_4-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_4-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_4-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_5;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_5-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_5-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_5-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_6;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_6-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_6-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_6-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit45_6-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_1-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_1-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_1-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_1-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_2-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_2-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_2-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_2-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_3-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_3-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_3-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_3-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_4-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_4-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_4-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_4-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_5;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_5-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_5-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_5-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_5-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_6;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_6-1;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_6-2;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_6-3;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Weapon_Sit315_6-4;PNG;300x300;21/02/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women1_halt_1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women1_halt_1-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women1_halt_1-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women1_halt_1-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women1_halt_1-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women1_halt_3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women1_halt_3-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women1_halt_3-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women1_halt_3-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women1_halt_3-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women2_halt_1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women2_halt_1-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women2_halt_1-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women2_halt_1-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women2_halt_1-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women2_halt_2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women2_halt_2-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women2_halt_2-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women2_halt_2-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
Women2_halt_2-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_back_;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_back_-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_back_-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_back_-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_back_-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_back_1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_back_1-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_back_1-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_back_1-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_back_1-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front_2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front_2-1;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front_2-2;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front_2-3;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front_2-4;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
WomenL_front45_;PNG;300x300;17/03/2023;Lidar;Persona;1;Interior;Natural;N;0;0;N;N;N;1;60;Y;Controlado
